,is_spam,message,num_words,message_len,nb_tokenized_words,message_cleaned,XLM_en_embed
341,0,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,31,151,31,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,"[-1.8510838e+00  6.4629340e-03 -6.7392044e+00 ...  2.7384524e+00
  1.6345228e+00  1.1395983e+00]"
342,0,Where u been hiding stranger?,5,29,5,Where u been hiding stranger?,[-3.3912814  1.1984563 -5.556029  ...  2.6278608  0.7580827 -0.2492396]
343,0,Am not interested to do like that.,7,34,7,Am not interested to do like that.,"[ 0.31115773  2.0059495  -9.109212   ...  0.20212527  1.1418502
  0.4066396 ]"
344,0,My sister cleared two round in birla soft yesterday.,9,52,9,My sister cleared two round in birla soft yesterday.,"[ 0.09323048  2.202341   -2.3114672  ... -0.55432093  0.27473402
  1.266092  ]"
345,0,Gudnite....tc...practice going on,5,33,3,Gudnite....tc...practice going on,"[-2.8913836   2.596178   -5.4318757  ...  3.8813787  -0.09420043
  1.0575244 ]"
346,0,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,20,85,20,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,"[-2.4045904  -1.7275448  -8.589241   ...  2.238344   -0.45465472
 -0.12426306]"
347,0,One small prestige problem now.,5,31,5,One small prestige problem now.,"[ 0.60836476  1.6918879   0.93051285 ...  0.01431036  0.971646
 -0.7984032 ]"
348,1,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,23,111,20,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,"[-2.897678   -0.39010388 -3.6896787  ...  0.3047352  -0.57295537
 -1.7885674 ]"
349,0,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,15,78,15,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,"[-0.1116781   1.8965325  -2.9546695  ... -0.07646586  1.0247922
  0.41591412]"
350,0,"Nah can't help you there, I've never had an iphone",12,50,10,"Nah can't help you there, I've never had an iphone","[-2.031186   -0.7173285  -6.667933   ... -3.0573223   0.56466234
 -1.1526383 ]"
351,0,If you're not in my car in an hour and a half I'm going apeshit,17,63,15,If you're not in my car in an hour and a half I'm going apeshit,[ 2.9178388 -2.053322   1.7143577 ...  0.9674787 -2.030617   2.8949993]
352,0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",31,148,30,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD","[-0.7482569  -0.04254055  1.2091103  ...  0.6914751   1.066369
  1.819526  ]"
353,0,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,28,129,28,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,"[ 0.8921314   0.96309125 -9.0040865  ... -2.578611    0.10870262
 -2.8385637 ]"
354,0,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,9,45,8,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,"[-1.1753066  -0.06076741 -3.4423718  ... -0.9687774  -1.4844562
 -3.377656  ]"
355,0,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",39,202,34,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.","[-2.4326282   0.79956985 -7.0577083  ...  0.28742698  1.0962385
  0.9827699 ]"
356,1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,24,150,23,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,"[-0.36646608 -0.320596   -0.65310794 ... -1.2592139  -1.9665989
 -1.435283  ]"
357,1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,27,148,22,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,[-2.5444605  0.7407187 -7.211707  ... -1.9950674 -1.1639606  1.1480411]
358,0,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",34,168,31,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.","[-3.3207095e+00 -7.6370849e-03 -9.3789511e+00 ...  1.5139350e+00
  1.9799122e+00  2.5872235e+00]"
359,0,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",18,85,17,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",[-1.6498338  5.0784564 -2.2019768 ... -0.0681892  1.6387409 -2.1179235]
360,0,Ha ha cool cool chikku chikku:-):-DB-),7,38,6,Ha ha cool cool chikku chikku:-):-DB-),"[-2.4483063   0.62529814 -1.2450877  ... -4.2271934  -0.14961407
  2.7615423 ]"
361,0,Oh ok no prob..,4,15,4,Oh ok no prob..,[-2.2497327  0.8687806 -2.466045  ... -0.4031526 -1.1056005  3.3158095]
362,0,Check audrey's status right now,6,31,5,Check audrey's status right now,"[-2.9018466   0.7188023  -3.9150054  ...  0.17245677  1.2689644
 -2.1064124 ]"
363,0,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,16,88,16,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,[-2.7457564  2.808596   2.576639  ... -1.1515465  2.8024228  3.5346653]
364,0,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",31,160,34,"Good afternoon sunshine! How dawns that day? Are we refreshed and happy to be alive? Do we breathe in the air and smile? I think of you, my love... As always",[-1.283193  -0.7264436 -2.8639605 ... -4.1389856 -0.5580059  1.308354 ]
365,0,Well i know Z will take care of me. So no worries.,12,50,12,Well i know Z will take care of me. So no worries.,[-3.5328093 -1.0656096 -3.998057  ... -1.4251162  2.7434542 -1.0892012]
366,1,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",22,165,25,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=","[-2.4461746   1.279888   -0.06409448 ... -1.5575935   0.79553115
 -0.7162727 ]"
367,1,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,19,129,16,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,"[-4.973137    0.6648352  -2.0181134  ... -0.17078555 -1.7817258
  1.6252489 ]"
368,0,Wat uniform? In where get?,5,26,5,Wat uniform? In where get?,"[-3.8631227   1.796899   -5.9992213  ...  0.98009044 -0.80088574
 -0.5462122 ]"
369,0,"Cool, text me when you're ready",7,31,6,"Cool, text me when you're ready","[-1.5681933   0.19503213 -0.8111998  ... -0.8848376  -0.51460737
  0.9222416 ]"
370,0,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",27,129,29,"Hello my boytoy... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you...","[-4.9955897   2.2689383  -0.635897   ... -2.4403124  -0.32675943
  3.56712   ]"
371,0,I will spoil you in bed as well :),8,34,9,I will spoil you in bed as well :),[ 0.9505085  1.2251804 -2.772282  ... -4.2895427  1.9011253  0.5542197]
372,0,I'm going for bath will msg you next  &lt;#&gt;  min..,12,54,12,I'm going for bath will msg you next  &lt;#&gt;  min..,"[-2.6618066  -0.25055653 -4.6302023  ...  2.1294925  -0.40423623
  0.82648516]"
373,0,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,37,162,37,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,[-1.7580715  0.6196953 -2.5948246 ... -1.8180106  0.5491529 -1.6436446]
374,1,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",26,157,26,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994","[-2.1922278   1.8945767  -3.2313092  ...  1.9058113   0.46724746
 -1.6021028 ]"
375,0,Can you say what happen,5,23,5,Can you say what happen,"[-0.08032592  0.3798804  -4.6352386  ...  0.76892245  0.698052
 -3.9186144 ]"
376,0,You could have seen me..i did't recognise you Face.:),11,53,9,You could have seen me..i did't recognise you Face.:),"[ 0.35514998  0.9780754   0.31718934 ...  1.2846657   0.988629
 -0.50594884]"
377,0,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,26,131,25,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,"[-2.331156   -1.1173966   0.5146792  ... -2.7597313  -0.6452387
  0.21527648]"
378,0,Keep my payasam there if rinu brings,7,36,7,Keep my payasam there if rinu brings,"[-0.56409305  1.51166    -3.3929298  ...  2.449118   -0.6268462
  0.5089077 ]"
379,0,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,27,143,27,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,"[-0.04748274  0.80414194 -1.8523923  ... -2.2544014  -0.18910977
 -1.0286739 ]"
380,0,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",64,300,57,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.","[ 0.76750976  0.5815973  -3.8885355  ... -0.90326613  1.2329506
  0.1303219 ]"
381,0,"Yeah sure, give me a couple minutes to track down my wallet",12,59,12,"Yeah sure, give me a couple minutes to track down my wallet","[ 0.74355197  3.9681492  -5.4843287  ... -1.6454068  -0.02022905
  0.9627476 ]"
382,0,Hey leave it. not a big deal:-) take care.,9,42,9,Hey leave it. not a big deal:-) take care.,"[-3.3863852   1.2537913  -9.7104025  ...  0.21260563  0.8450725
  1.3806798 ]"
383,0,Hey i will be late ah... Meet you at 945+,10,41,10,Hey i will be late ah... Meet you at 945+,"[-0.97583586  0.5758022  -4.366299   ...  0.10358633 -0.93714195
 -0.39834976]"
384,1,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",23,149,22,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","[-1.8761402  -1.5628742  -0.80696476 ...  0.29657963  0.5089165
 -0.4283906 ]"
385,0,It took Mr owl 3 licks,6,22,6,It took Mr owl 3 licks,[-2.1599472  0.3542759  2.8539143 ... -3.080467  -0.6786102  1.8494536]
386,0,Customer place i will call you.,6,31,6,Customer place i will call you.,"[-1.4271135   1.9257897  -3.68179    ...  1.7062476   4.8071346
  0.32957616]"
387,0,Mm that time you dont like fun,7,30,7,Mm that time you dont like fun,"[-1.4708982   3.4135685   0.15466222 ... -1.3401428  -1.516862
 -0.7287021 ]"
388,1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,24,155,26,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,"[-1.828501   -0.30459097 -4.780986   ...  0.59481966 -0.1475202
 -2.1731262 ]"
389,0,Yup having my lunch buffet now.. U eat already?,9,47,9,Yup having my lunch buffet now.. U eat already?,"[-3.8461325  -0.00858442 -2.9933414  ...  0.47523955 -0.7219641
 -1.5051359 ]"
390,0,Huh so late... Fr dinner?,5,25,5,Huh so late... Fr dinner?,"[ 0.40579718  0.19410138 -1.0107322  ... -3.5281813  -3.1788359
  0.16111426]"
391,0,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,16,80,17,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,"[-1.0403317e-01  2.4677873e+00 -1.5279372e+00 ...  1.4493794e+00
  2.4423011e-01 -1.6608967e-03]"
392,0,Morning only i can ok.,5,22,5,Morning only i can ok.,"[-1.169282    0.95823586 -1.0205011  ... -3.1689558   0.24058498
  2.40038   ]"
393,0,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,28,115,28,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,"[-0.9304543   0.5561078  -3.0781038  ...  3.1348364  -0.15962252
  0.17693023]"
394,0,Pick you up bout 7.30ish? What time are  and that going?,12,56,12,Pick you up bout 7.30ish? What time are  and that going?,"[-0.7472411   1.6494684  -1.4407766  ...  1.8157445  -0.13743158
  1.8339247 ]"
395,0,From here after The performance award is calculated every two month.not for current one month period..,17,102,16,From here after The performance award is calculated every two month.not for current one month period..,[-1.0440316 -0.5865879  2.4965425 ... -0.9482755 -0.404257  -2.241068 ]
396,0,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,26,118,26,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,"[-5.101284    0.9040814  -0.28183663 ... -0.7840985   3.307243
  1.148707  ]"
397,0,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",44,221,43,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.","[-2.23661     2.9516563  -6.3125153  ... -0.10395614 -0.8213862
 -1.065704  ]"
398,0,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",38,204,30,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.","[-1.0781155   1.9730711  -0.06779558 ... -0.55485624  0.52051294
 -1.510804  ]"
